year,round_number,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,race_time
2018,10,gasly,toro_rosso,silverstone,14,2.4510000000000076,0.0,18.0,19.0,0.0,0,0,
2018,10,perez,force_india,silverstone,12,2.0360000000000014,0.08499999999999375,23.0,0.0,2.0,0,0,
2018,10,vandoorne,mclaren,silverstone,17,3.2040000000000077,0.9570000000000078,8.0,0.0,0.0,0,0,
2018,10,stroll,williams,silverstone,19,1.8356328502415453,0.0,4.0,4.0,0.0,0,0,
2018,10,sirotkin,williams,silverstone,18,3.3599999999999994,0.0,0.0,0.0,0.0,0,0,
2018,10,verstappen,red_bull_racing,silverstone,5,0.710000000000008,-0.4969999999999999,93.0,0.0,19.333333333333332,0,0,
2018,10,grosjean,haas_f1_team,silverstone,8,1.5630000000000024,0.21099999999999852,12.0,0.0,4.0,0,0,
2018,10,sainz,renault,silverstone,16,2.564000000000007,0.5550000000000068,28.0,0.0,2.6666666666666665,0,0,
2018,10,ericsson,sauber,silverstone,15,2.3569999999999993,0.458999999999989,3.0,16.0,0.3333333333333333,0,0,
2018,10,leclerc,sauber,silverstone,9,1.8980000000000103,-0.458999999999989,13.0,0.0,1.3333333333333333,0,0,
2018,10,hartley,toro_rosso,silverstone,20,1.8356328502415453,0.0,1.0,0.0,0.0,0,0,
2018,11,hamilton,mercedes,hockenheim,14,1.7999999999999972,1.5960000000000036,0.0,0.0,0.0,0,1,
2018,11,bottas,mercedes,hockenheim,2,0.20399999999999352,-1.5960000000000036,0.0,0.0,0.0,0,1,
2018,11,r_ikk_nen,ferrari,hockenheim,3,0.33499999999999375,0.33499999999999375,0.0,0.0,0.0,0,1,
2018,11,verstappen,red_bull_racing,hockenheim,4,0.6099999999999994,-1.4959999999999951,0.0,0.0,0.0,0,1,
2018,11,hulkenberg,renault,hockenheim,7,1.347999999999999,-0.1319999999999908,0.0,0.0,0.0,0,1,
2018,11,grosjean,haas_f1_team,hockenheim,6,1.3319999999999936,0.3439999999999941,0.0,0.0,0.0,0,1,
2018,11,perez,force_india,hockenheim,10,1.5619999999999976,-0.945999999999998,0.0,0.0,0.0,0,1,
2018,11,ocon,force_india,hockenheim,16,2.5079999999999956,0.945999999999998,0.0,0.0,0.0,0,1,
2018,11,ericsson,sauber,hockenheim,13,2.3499999999999943,0.8449999999999989,0.0,0.0,0.0,0,1,
2018,11,sainz,renault,hockenheim,8,1.4799999999999898,0.1319999999999908,0.0,0.0,0.0,0,1,
2018,11,hartley,toro_rosso,hockenheim,18,2.8329999999999984,0.2960000000000065,0.0,0.0,0.0,0,1,
2018,11,magnussen,haas_f1_team,hockenheim,5,0.9879999999999995,-0.3439999999999941,0.0,0.0,0.0,0,1,
2018,11,vandoorne,mclaren,hockenheim,20,3.188999999999993,0.7869999999999919,0.0,0.0,0.0,0,1,
2018,11,gasly,toro_rosso,hockenheim,17,2.536999999999992,-0.2960000000000065,0.0,0.0,0.0,0,1,
2018,11,leclerc,sauber,hockenheim,9,1.5049999999999955,-0.8449999999999989,0.0,0.0,0.0,0,1,
2018,11,alonso,mclaren,hockenheim,11,2.402000000000001,-0.7869999999999919,0.0,0.0,0.0,0,1,
2018,11,stroll,williams,hockenheim,19,2.9939999999999998,0.5040000000000049,0.0,0.0,0.0,0,1,
2018,11,vettel,ferrari,hockenheim,1,0.0,-0.33499999999999375,0.0,0.0,0.0,0,1,
2018,11,sirotkin,williams,hockenheim,12,2.489999999999995,-0.5040000000000049,0.0,0.0,0.0,0,1,
2018,11,ricciardo,red_bull_racing,hockenheim,15,2.1059999999999945,1.4959999999999951,0.0,0.0,0.0,0,1,
2018,12,hamilton,mercedes,budapest,1,0.7530000000000001,0.29599999999999227,0.0,0.0,0.0,0,0,
2018,12,vettel,ferrari,budapest,4,0.0,-0.8599999999999994,0.0,0.0,0.0,0,0,
2018,12,r_ikk_nen,ferrari,budapest,3,0.8599999999999994,0.8599999999999994,0.0,0.0,0.0,0,0,
2018,12,ricciardo,red_bull_racing,budapest,12,1.8740000000000094,1.6000000000000085,0.0,0.0,0.0,0,0,
2018,12,bottas,mercedes,budapest,2,0.45700000000000784,-0.29599999999999227,0.0,0.0,0.0,0,0,
