year,round_number,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,points_scored
2015,5,ericsson,sauber,barcelona,16,3.4309999999999974,0.48699999999999477,5.0,19.0,0.3333333333333333,0,0,0
2015,5,h_lkenberg,force_india,barcelona,17,3.6839999999999975,-0.07699999999999818,6.0,11.0,0.0,0,0,0
2015,5,button,mclaren,barcelona,14,3.132000000000005,0.05299999999999727,0.0,0.0,0.0,0,0,0
2015,5,stevens,manor_marussia,barcelona,19,6.5190000000000055,-0.8379999999999939,0.0,0.0,0.0,0,0,0
2015,5,merhi,manor_marussia,barcelona,20,7.356999999999999,0.8379999999999939,0.0,0.0,0.0,0,0,0
2015,5,maldonado,lotus_f1,barcelona,12,2.6000000000000085,-0.09399999999999409,0.0,16.0,0.0,0,0,0
2015,5,alonso,mclaren,barcelona,13,3.0790000000000077,-0.05299999999999727,0.0,0.0,0.0,0,0,0
2015,6,rosberg,mercedes,monte_carlo,2,0.34199999999999875,0.34199999999999875,91.0,202.0,19.333333333333332,1,0,1
2015,6,vettel,ferrari,monte_carlo,3,0.7510000000000048,-0.578000000000003,80.0,132.0,13.333333333333334,1,0,1
2015,6,hamilton,mercedes,monte_carlo,1,0.0,-0.34199999999999875,111.0,227.0,22.666666666666668,1,0,1
2015,6,kvyat,red_bull,monte_carlo,5,1.0840000000000032,0.14100000000000534,5.0,30.0,1.0,1,0,1
2015,6,ricciardo,red_bull,monte_carlo,4,0.9429999999999978,-0.14100000000000534,25.0,42.0,5.333333333333333,1,0,1
2015,6,r_ikk_nen,ferrari,monte_carlo,6,1.3290000000000077,0.578000000000003,52.0,150.0,13.333333333333334,1,0,1
2015,6,p_rez,force_india,monte_carlo,7,1.710000000000008,-0.3849999999999909,5.0,11.0,1.3333333333333333,1,0,1
2015,6,button,mclaren,monte_carlo,12,1.9950000000000045,-0.6850000000000023,0.0,0.0,0.0,1,0,1
2015,6,nasr,sauber,monte_carlo,16,3.003,-0.41200000000000614,14.0,19.0,1.3333333333333333,1,0,1
2015,6,sainz,toro_rosso,monte_carlo,8,1.6640000000000015,0.21599999999999397,8.0,14.0,0.6666666666666666,1,0,1
2015,6,h_lkenberg,force_india,monte_carlo,13,2.094999999999999,0.3849999999999909,6.0,17.0,0.0,1,0,0
2015,6,grosjean,lotus_f1,monte_carlo,11,1.909000000000006,0.23199999999999932,16.0,16.0,5.333333333333333,1,0,0
2015,6,ericsson,sauber,monte_carlo,18,3.4150000000000063,0.41200000000000614,5.0,21.0,0.3333333333333333,1,0,0
2015,6,bottas,williams,monte_carlo,17,3.3359999999999985,1.1559999999999917,42.0,81.0,10.666666666666666,1,0,0
2015,6,massa,williams,monte_carlo,14,2.180000000000007,-1.1559999999999917,39.0,81.0,6.333333333333333,1,0,0
2015,6,merhi,manor_marussia,monte_carlo,20,5.805999999999997,0.24899999999999523,0.0,0.0,0.0,1,0,0
2015,6,stevens,manor_marussia,monte_carlo,19,5.557000000000002,-0.24899999999999523,0.0,0.0,0.0,1,0,0
2015,6,verstappen,toro_rosso,monte_carlo,10,1.4480000000000075,-0.21599999999999397,6.0,15.0,0.0,1,0,0
2015,6,alonso,mclaren,monte_carlo,15,2.680000000000007,0.6850000000000023,0.0,4.0,0.0,1,0,0
2015,6,maldonado,lotus_f1,monte_carlo,9,1.6770000000000067,-0.23199999999999932,0.0,16.0,0.0,1,0,0
2015,7,hamilton,mercedes,montreal,1,0.0,-0.28000000000000114,126.0,242.0,19.333333333333332,1,0,1
2015,7,rosberg,mercedes,montreal,2,0.28000000000000114,0.28000000000000114,116.0,267.0,21.666666666666668,1,0,1
2015,7,bottas,williams,montreal,4,0.7090000000000032,-2.783999999999992,42.0,81.0,8.0,1,0,1
2015,7,r_ikk_nen,ferrari,montreal,3,0.6209999999999951,-2.3299999999999983,60.0,158.0,12.0,1,0,1
2015,7,vettel,ferrari,montreal,16,2.9509999999999934,2.3299999999999983,98.0,170.0,14.333333333333334,1,0,1
2015,7,massa,williams,montreal,17,3.492999999999995,2.783999999999992,39.0,96.0,3.0,1,0,1
2015,7,maldonado,lotus_f1,montreal,6,0.9359999999999928,0.1419999999999959,0.0,16.0,0.0,1,0,1
2015,7,h_lkenberg,force_india,montreal,7,1.2210000000000036,-0.35999999999999943,6.0,17.0,0.0,1,0,1
2015,7,kvyat,red_bull,montreal,8,1.4980000000000047,-0.11499999999999488,17.0,52.0,5.0,1,0,1
2015,7,grosjean,lotus_f1,montreal,5,0.7939999999999969,-0.1419999999999959,16.0,22.0,3.3333333333333335,1,0,1
2015,7,p_rez,force_india,montreal,10,1.581000000000003,0.35999999999999943,11.0,21.0,3.3333333333333335,1,0,0
2015,7,sainz,toro_rosso,montreal,11,1.649000000000001,-0.20300000000000296,9.0,15.0,1.0,1,0,0
2015,7,ricciardo,red_bull,montreal,9,1.6129999999999995,0.11499999999999488,35.0,54.0,8.0,1,0,0
2015,7,ericsson,sauber,montreal,13,1.8689999999999998,-0.3580000000000041,5.0,21.0,0.0,1,0,0
2015,7,verstappen,toro_rosso,montreal,12,1.8520000000000039,0.20300000000000296,6.0,15.0,0.0,1,0,0
2015,7,nasr,sauber,montreal,15,2.227000000000004,0.3580000000000041,16.0,21.0,0.6666666666666666,1,0,0
2015,7,stevens,manor_marussia,montreal,19,4.763999999999996,0.02400000000000091,0.0,0.0,0.0,1,0,0
2015,7,merhi,manor_marussia,montreal,18,4.739999999999995,-0.02400000000000091,0.0,0.0,0.0,1,0,0
2015,7,button,mclaren,montreal,-1,2.2009164420485177,0.0,4.0,4.0,1.3333333333333333,1,0,0
2015,7,alonso,mclaren,montreal,14,1.8829999999999956,0.0,0.0,4.0,0.0,1,0,0
2015,8,rosberg,mercedes,spielberg,2,0.17900000000000205,0.17900000000000205,134.0,285.0,22.666666666666668,0,0,1
2015,8,hamilton,mercedes,spielberg,1,0.0,-0.17900000000000205,151.0,310.0,19.333333333333332,0,0,1
2015,8,massa,williams,spielberg,4,0.7369999999999948,-0.12700000000000955,47.0,104.0,5.333333333333333,0,0,1
2015,8,vettel,ferrari,spielberg,3,0.355000000000004,-4.057000000000002,108.0,180.0,14.333333333333334,0,0,1
2015,8,bottas,williams,spielberg,6,0.8640000000000043,0.12700000000000955,57.0,119.0,9.0,0,0,1
2015,8,h_lkenberg,force_india,spielberg,5,0.8230000000000075,-3.2439999999999998,10.0,21.0,1.3333333333333333,0,0,1
2015,8,maldonado,lotus_f1,spielberg,11,1.918999999999997,0.4539999999999935,6.0,23.0,2.0,0,0,1
2015,8,verstappen,toro_rosso,spielberg,7,1.1569999999999965,-0.8530000000000086,6.0,15.0,0.0,0,0,1
2015,8,p_rez,force_india,spielberg,16,4.067000000000007,3.2439999999999998,11.0,29.0,2.0,0,0,1
2015,8,ricciardo,red_bull,spielberg,14,2.027000000000001,0.7879999999999967,35.0,54.0,5.333333333333333,0,0,1
2015,8,nasr,sauber,spielberg,9,1.1970000000000027,-0.7740000000000009,16.0,21.0,0.6666666666666666,0,0,0
2015,8,kvyat,red_bull,spielberg,8,1.2390000000000043,-0.7879999999999967,19.0,55.0,5.0,0,0,0
2015,8,ericsson,sauber,spielberg,12,1.9710000000000036,0.7740000000000009,5.0,21.0,0.0,0,0,0
2015,8,merhi,manor_marussia,spielberg,19,5.616,-1.296999999999997,0.0,0.0,0.0,0,0,0
2015,8,grosjean,lotus_f1,spielberg,10,1.4650000000000034,-0.4539999999999935,17.0,29.0,1.6666666666666667,0,0,0
2015,8,sainz,toro_rosso,spielberg,13,2.010000000000005,0.8530000000000086,9.0,19.0,1.0,0,0,0
2015,8,button,mclaren,spielberg,17,4.177000000000007,1.8960000000000008,4.0,4.0,1.3333333333333333,0,0,0
2015,8,stevens,manor_marussia,spielberg,20,6.912999999999997,1.296999999999997,0.0,0.0,0.0,0,0,0
2015,8,r_ikk_nen,ferrari,spielberg,18,4.412000000000006,4.057000000000002,72.0,192.0,10.0,0,0,0
2015,8,alonso,mclaren,spielberg,15,2.281000000000006,-1.8960000000000008,0.0,4.0,0.0,0,0,0
2015,9,hamilton,mercedes,silverstone,1,0.0,-0.11299999999999955,169.0,328.0,19.333333333333332,0,0,1
2015,9,rosberg,mercedes,silverstone,2,0.11299999999999955,0.11299999999999955,159.0,353.0,22.666666666666668,0,0,1
2015,9,vettel,ferrari,silverstone,6,1.2989999999999924,0.16799999999999216,120.0,192.0,13.333333333333334,0,0,1
2015,9,massa,williams,silverstone,3,0.8369999999999891,0.06499999999999773,62.0,129.0,7.666666666666667,0,0,1
2015,9,bottas,williams,silverstone,4,0.7719999999999914,-0.06499999999999773,67.0,141.0,8.333333333333334,0,0,1
2015,9,kvyat,red_bull,silverstone,7,1.2719999999999914,-0.2289999999999992,19.0,55.0,4.666666666666667,0,0,1
2015,9,h_lkenberg,force_india,silverstone,9,1.4249999999999972,-0.5769999999999982,18.0,31.0,4.0,0,0,1
2015,9,r_ikk_nen,ferrari,silverstone,5,1.1310000000000002,-0.16799999999999216,72.0,207.0,6.666666666666667,0,0,1
2015,9,p_rez,force_india,silverstone,11,2.0019999999999953,0.5769999999999982,13.0,37.0,2.6666666666666665,0,0,1
2015,9,alonso,mclaren,silverstone,17,2.7109999999999985,-0.24799999999999045,0.0,4.0,0.0,0,0,1
2015,9,ericsson,sauber,silverstone,15,2.394999999999996,-0.24500000000000455,5.0,21.0,0.0,0,0,0
2015,9,merhi,manor_marussia,silverstone,20,7.128999999999991,2.012999999999991,0.0,0.0,0.0,0,0,0
2015,9,stevens,manor_marussia,silverstone,19,5.116,-2.012999999999991,0.0,0.0,0.0,0,0,0
2015,9,sainz,toro_rosso,silverstone,8,1.4009999999999962,-0.8529999999999944,9.0,19.0,0.3333333333333333,0,0,0
2015,9,ricciardo,red_bull,silverstone,10,1.5009999999999906,0.2289999999999992,36.0,63.0,3.6666666666666665,0,0,0
2015,9,verstappen,toro_rosso,silverstone,13,2.2539999999999907,0.8529999999999944,10.0,19.0,1.3333333333333333,0,0,0
2015,9,grosjean,lotus_f1,silverstone,12,2.182000000000002,-0.08099999999998886,17.0,29.0,0.3333333333333333,0,0,0
2015,9,maldonado,lotus_f1,silverstone,14,2.262999999999991,0.08099999999998886,12.0,29.0,4.0,0,0,0
