year,round,event,driver,team,quali_position,avg_race_lap_time_s,lap_delta_vs_event_mean_s,finish_position,points_awarded,prev_points_total,rolling_points_last3,driver_points_per_race,team_prev_points_total,team_points_per_race,scored_points
2018,18,United States Grand Prix,VAN,McLaren,20.0,101.80104166666666,0.593293178153985,11,0.0,8.0,0.0,0.47058823529411764,58.0,1.7058823529411764,0
2018,18,United States Grand Prix,GAS,Toro Rosso,13.0,102.1278510638298,0.9201025753171166,12,0.0,28.0,0.0,1.6470588235294117,32.0,0.9142857142857143,0
2018,18,United States Grand Prix,SIR,Williams,17.0,102.50708510638295,1.2993366178702672,13,0.0,1.0,0.0,0.058823529411764705,7.0,0.20588235294117646,0
2018,18,United States Grand Prix,STR,Williams,18.0,102.25526829268291,1.0475198041702356,14,0.0,6.0,0.0,0.35294117647058826,7.0,0.2,0
2018,18,United States Grand Prix,LEC,Sauber,9.0,102.94591666666668,1.7381681781539982,15,0.0,21.0,8.0,1.2352941176470589,28.0,0.8,0
2018,18,United States Grand Prix,RIC,Red Bull Racing,5.0,101.60875000000001,0.40100151148733687,16,0.0,146.0,28.0,8.588235294117647,337.0,9.628571428571428,0
2018,18,United States Grand Prix,GRO,Haas F1 Team,8.0,91.63010092551778,0.14061943768871524,17,0.0,31.0,4.0,1.8235294117647058,84.0,2.4705882352941178,0
2018,18,United States Grand Prix,ALO,McLaren,16.0,91.63010092551778,0.14061943768871524,18,0.0,50.0,6.0,2.9411764705882355,58.0,1.6571428571428573,0
2018,18,United States Grand Prix,OCO,Racing Point,6.0,101.4919423076923,0.2841938191796203,19,0.0,49.0,4.0,2.8823529411764706,47.0,4.2727272727272725,0
2018,18,United States Grand Prix,MAG,Haas F1 Team,12.0,101.40267999999998,0.19493151148729737,20,0.0,53.0,4.0,3.1176470588235294,84.0,2.4,0
2018,19,Mexican Grand Prix,VER,Red Bull Racing,2.0,80.99090163934429,-1.4442523240703338,1,25.0,191.0,43.0,10.61111111111111,337.0,9.36111111111111,1
2018,19,Mexican Grand Prix,VET,Ferrari,4.0,81.19617741935484,-1.2389765440597813,2,18.0,276.0,35.0,15.333333333333334,497.0,13.805555555555555,1
2018,19,Mexican Grand Prix,RAI,Ferrari,6.0,81.80924590163934,-0.6259080617752772,3,15.0,221.0,47.0,12.277777777777779,515.0,13.91891891891892,1
2018,19,Mexican Grand Prix,HAM,Mercedes,3.0,82.07308196721313,-0.3620719962014931,4,12.0,346.0,65.0,19.22222222222222,563.0,15.63888888888889,1
2018,19,Mexican Grand Prix,BOT,Mercedes,5.0,81.87980701754385,-0.5553469458707667,5,10.0,217.0,46.0,12.055555555555555,575.0,15.54054054054054,1
2018,19,Mexican Grand Prix,HUL,Renault,7.0,83.32175675675676,0.886602793342135,6,8.0,61.0,8.0,3.388888888888889,106.0,2.9444444444444446,1
2018,19,Mexican Grand Prix,LEC,Sauber,9.0,82.87284,0.43768603658537586,7,6.0,21.0,6.0,1.1666666666666667,28.0,0.7777777777777778,1
2018,19,Mexican Grand Prix,VAN,McLaren,17.0,83.37357692307693,0.9384229596623044,8,4.0,8.0,0.0,0.4444444444444444,58.0,1.6111111111111112,1
2018,19,Mexican Grand Prix,ERI,Sauber,10.0,83.57534615384617,1.1401921904315486,9,2.0,7.0,1.0,0.3888888888888889,34.0,0.918918918918919,1
2018,19,Mexican Grand Prix,GAS,Toro Rosso,15.0,83.6128205128205,1.1776665494058847,10,1.0,28.0,0.0,1.5555555555555556,32.0,0.8888888888888888,1
2018,19,Mexican Grand Prix,OCO,Racing Point,11.0,83.56547826086957,1.1303242974549477,11,0.0,49.0,4.0,2.7222222222222223,47.0,3.9166666666666665,0
2018,19,Mexican Grand Prix,STR,Williams,19.0,83.6838,1.2486460365853844,12,0.0,6.0,0.0,0.3333333333333333,7.0,0.19444444444444445,0
2018,19,Mexican Grand Prix,SIR,Williams,20.0,83.61850000000001,1.183346036585391,13,0.0,1.0,0.0,0.05555555555555555,7.0,0.1891891891891892,0
2018,19,Mexican Grand Prix,HAR,Toro Rosso,14.0,83.39771428571427,0.9625603222996517,14,0.0,4.0,2.0,0.2222222222222222,33.0,0.8918918918918919,0
2018,19,Mexican Grand Prix,MAG,Haas F1 Team,18.0,83.59335294117648,1.158198977761856,15,0.0,53.0,4.0,2.9444444444444446,84.0,2.3333333333333335,0
2018,19,Mexican Grand Prix,GRO,Haas F1 Team,16.0,82.71107142857143,0.2759174651568088,16,0.0,31.0,4.0,1.7222222222222223,84.0,2.27027027027027,0
2018,19,Mexican Grand Prix,RIC,Red Bull Racing,1.0,81.59669090909091,-0.8384630543237108,17,0.0,146.0,20.0,8.11111111111111,362.0,9.783783783783784,0
2018,19,Mexican Grand Prix,PER,Racing Point,13.0,83.87745454545454,1.4423005820399197,18,0.0,57.0,11.0,3.1666666666666665,47.0,3.6153846153846154,0
2018,19,Mexican Grand Prix,SAI,Renault,8.0,83.64657142857142,1.2114174651567993,19,0.0,45.0,7.0,2.5,114.0,3.081081081081081,0
2018,19,Mexican Grand Prix,ALO,McLaren,12.0,84.197,1.761846036585382,20,0.0,50.0,0.0,2.7777777777777777,62.0,1.6756756756756757,0
2018,20,Brazilian Grand Prix,HAM,Mercedes,1.0,73.30477941176471,-0.5192296791443738,1,25.0,358.0,52.0,18.842105263157894,585.0,15.394736842105264,1
2018,20,Brazilian Grand Prix,VER,Red Bull Racing,5.0,73.13358208955223,-0.6904270013568521,2,18.0,216.0,58.0,11.368421052631579,362.0,9.526315789473685,1
2018,20,Brazilian Grand Prix,RAI,Ferrari,4.0,73.29782089552238,-0.5261881953867089,3,15.0,236.0,50.0,12.421052631578947,530.0,13.947368421052632,1
2018,20,Brazilian Grand Prix,RIC,Red Bull Racing,6.0,73.28257352941175,-0.5414355614973374,4,12.0,146.0,12.0,7.684210526315789,380.0,9.743589743589743,1
2018,20,Brazilian Grand Prix,BOT,Mercedes,3.0,73.25868750000001,-0.565321590909079,5,10.0,227.0,38.0,11.947368421052632,610.0,15.64102564102564,1
2018,20,Brazilian Grand Prix,VET,Ferrari,2.0,73.34286153846153,-0.4811475524475526,6,8.0,294.0,38.0,15.473684210526315,545.0,13.974358974358974,1
2018,20,Brazilian Grand Prix,LEC,Sauber,8.0,73.79965151515152,-0.0243575757575627,7,6.0,27.0,6.0,1.4210526315789473,36.0,0.9473684210526315,1
2018,20,Brazilian Grand Prix,GRO,Haas F1 Team,9.0,73.90781818181819,0.08380909090909938,8,4.0,31.0,4.0,1.631578947368421,84.0,2.210526315789474,1
2018,20,Brazilian Grand Prix,MAG,Haas F1 Team,11.0,73.728,-0.09600909090909227,9,2.0,53.0,0.0,2.789473684210526,88.0,2.2564102564102564,1
2018,20,Brazilian Grand Prix,PER,Racing Point,12.0,73.95590566037735,0.13189656946826744,10,1.0,57.0,10.0,3.0,47.0,3.357142857142857,1
2018,20,Brazilian Grand Prix,HAR,Toro Rosso,17.0,74.52859090909091,0.704581818181822,11,0.0,4.0,2.0,0.21052631578947367,33.0,0.868421052631579,0
2018,20,Brazilian Grand Prix,SAI,Renault,16.0,74.20004761904761,0.37603852813852257,12,0.0,45.0,7.0,2.3684210526315788,114.0,3.0,0
2018,20,Brazilian Grand Prix,GAS,Toro Rosso,10.0,74.6629268292683,0.8389177383592141,13,0.0,29.0,1.0,1.5263157894736843,33.0,0.8461538461538461,0
2018,20,Brazilian Grand Prix,VAN,McLaren,20.0,74.19722857142857,0.37321948051948084,14,0.0,12.0,4.0,0.631578947368421,62.0,1.631578947368421,0
2018,20,Brazilian Grand Prix,OCO,Racing Point,13.0,73.99664,0.1726309090909126,15,0.0,49.0,2.0,2.5789473684210527,48.0,3.2,0
2018,20,Brazilian Grand Prix,SIR,Williams,15.0,74.8591282051282,1.035119114219114,16,0.0,1.0,0.0,0.05263157894736842,7.0,0.18421052631578946,0
2018,20,Brazilian Grand Prix,ALO,McLaren,18.0,74.49285714285715,0.6688480519480606,17,0.0,50.0,0.0,2.6315789473684212,62.0,1.5897435897435896,0
2018,20,Brazilian Grand Prix,STR,Williams,19.0,74.644,0.8199909090909188,18,0.0,6.0,0.0,0.3157894736842105,7.0,0.1794871794871795,0
2018,20,Brazilian Grand Prix,HUL,Renault,14.0,74.69684615384615,0.8728370629370659,19,0.0,69.0,16.0,3.6315789473684212,114.0,2.923076923076923,0
2018,20,Brazilian Grand Prix,ERI,Sauber,7.0,75.3255,1.5014909090909185,20,0.0,9.0,3.0,0.47368421052631576,42.0,1.0769230769230769,0
2018,21,Abu Dhabi Grand Prix,HAM,Mercedes,1.0,103.69977551020408,-1.4362796714917465,1,25.0,383.0,52.0,19.15,620.0,15.5,1
2018,21,Abu Dhabi Grand Prix,VET,Ferrari,3.0,103.48712499999999,-1.6489301816958317,2,18.0,302.0,38.0,15.1,553.0,13.825,1
2018,21,Abu Dhabi Grand Prix,VER,Red Bull Racing,6.0,103.72122916666666,-1.4148260150291634,3,15.0,234.0,61.0,11.7,392.0,9.8,1
2018,21,Abu Dhabi Grand Prix,RIC,Red Bull Racing,5.0,103.80499999999999,-1.331055181695831,4,12.0,158.0,12.0,7.9,407.0,9.926829268292684,1
2018,21,Abu Dhabi Grand Prix,BOT,Mercedes,2.0,104.1110638297872,-1.024991351908625,5,10.0,237.0,30.0,11.85,645.0,15.731707317073171,1
2018,21,Abu Dhabi Grand Prix,SAI,Renault,11.0,104.70871739130435,-0.42733779039147635,6,8.0,45.0,6.0,2.25,114.0,2.85,1
2018,21,Abu Dhabi Grand Prix,LEC,Sauber,8.0,105.28041304347825,0.14435786178242438,7,6.0,33.0,12.0,1.65,42.0,1.05,1
2018,21,Abu Dhabi Grand Prix,PER,Racing Point,14.0,105.11780434782611,-0.01825083386971471,8,4.0,58.0,5.0,2.9,48.0,3.0,1
2018,21,Abu Dhabi Grand Prix,GRO,Haas F1 Team,7.0,105.96365116279067,0.827595981094845,9,2.0,35.0,4.0,1.75,90.0,2.25,1
2018,21,Abu Dhabi Grand Prix,MAG,Haas F1 Team,13.0,105.8366976744186,0.7006424927227783,10,1.0,55.0,2.0,2.75,92.0,2.2439024390243905,1
2018,21,Abu Dhabi Grand Prix,ALO,McLaren,15.0,105.79792857142857,0.6618733897327473,11,0.0,50.0,0.0,2.5,62.0,1.55,0
2018,21,Abu Dhabi Grand Prix,HAR,Toro Rosso,16.0,106.35754054054054,1.221485358844717,12,0.0,4.0,2.0,0.2,33.0,0.825,0
2018,21,Abu Dhabi Grand Prix,STR,Williams,20.0,106.32073809523808,1.184682913542261,13,0.0,6.0,0.0,0.3,7.0,0.175,0
2018,21,Abu Dhabi Grand Prix,VAN,McLaren,18.0,106.27367441860463,1.1376192369088045,14,0.0,12.0,4.0,0.6,62.0,1.5121951219512195,0
2018,21,Abu Dhabi Grand Prix,SIR,Williams,19.0,106.09229411764706,0.9562389359512338,15,0.0,1.0,0.0,0.05,7.0,0.17073170731707318,0
2018,21,Abu Dhabi Grand Prix,GAS,Toro Rosso,17.0,106.00667647058823,0.8706212888924085,16,0.0,29.0,1.0,1.45,33.0,0.8048780487804879,0
2018,21,Abu Dhabi Grand Prix,OCO,Racing Point,9.0,105.73153125,0.5954760683041798,17,0.0,49.0,0.0,2.45,52.0,3.0588235294117645,0
2018,21,Abu Dhabi Grand Prix,ERI,Sauber,12.0,106.90371428571429,1.7676591040184633,18,0.0,9.0,3.0,0.45,48.0,1.170731707317073,0
2018,21,Abu Dhabi Grand Prix,RAI,Ferrari,4.0,105.198,0.06194481830416976,19,0.0,251.0,55.0,12.55,571.0,13.926829268292684,0
2018,21,Abu Dhabi Grand Prix,HUL,Renault,10.0,91.63010092551778,0.14061943768871524,20,0.0,69.0,16.0,3.45,122.0,2.975609756097561,0
2019,1,Australian Grand Prix,BOT,Mercedes,2.0,87.88467272727272,-1.41863835870015,1,26.0,247.0,30.0,11.761904761904763,655.0,15.595238095238095,1
2019,1,Australian Grand Prix,HAM,Mercedes,1.0,88.21096363636364,-1.0923474496092211,2,18.0,408.0,62.0,19.428571428571427,681.0,15.837209302325581,1
2019,1,Australian Grand Prix,VER,Red Bull Racing,4.0,88.2533090909091,-1.0500019950637665,3,15.0,249.0,58.0,11.857142857142858,419.0,9.976190476190476,1
2019,1,Australian Grand Prix,VET,Ferrari,3.0,88.8816181818182,-0.42169290415466776,4,12.0,320.0,44.0,15.238095238095237,571.0,13.595238095238095,1
2019,1,Australian Grand Prix,LEC,Ferrari,5.0,88.7916666666667,-0.5116444193061653,5,10.0,39.0,18.0,1.8571428571428572,583.0,13.55813953488372,1
2019,1,Australian Grand Prix,MAG,Haas F1 Team,7.0,89.31874545454545,0.015434368572584845,6,8.0,56.0,3.0,2.6666666666666665,93.0,2.2142857142857144,1
2019,1,Australian Grand Prix,HUL,Renault,11.0,89.45837037037037,0.1550592843975096,7,6.0,69.0,8.0,3.2857142857142856,122.0,2.9047619047619047,1
2019,1,Australian Grand Prix,RAI,Alfa Romeo Racing,9.0,89.40546296296297,0.10215187699010642,8,4.0,251.0,30.0,11.952380952380953,0.0,0.0,1
2019,1,Australian Grand Prix,STR,Racing Point,16.0,89.35711538461538,0.05380429864251823,9,2.0,6.0,0.0,0.2857142857142857,52.0,2.888888888888889,1
2019,1,Australian Grand Prix,KVY,Toro Rosso,15.0,89.16194,-0.14137108597286385,10,1.0,0.0,0.0,0.0,33.0,0.7857142857142857,1
2019,1,Australian Grand Prix,GAS,Red Bull Racing,17.0,89.3310576923077,0.02774660633482995,11,0.0,29.0,1.0,1.380952380952381,434.0,10.093023255813954,0
2019,1,Australian Grand Prix,NOR,McLaren,8.0,90.11726923076922,0.8139581447963593,12,0.0,0.0,0.0,0.0,62.0,1.4761904761904763,0
2019,1,Australian Grand Prix,PER,Racing Point,10.0,89.97524489795919,0.671933811986321,13,0.0,62.0,5.0,2.9523809523809526,54.0,2.8421052631578947,0
2019,1,Australian Grand Prix,ALB,Toro Rosso,13.0,90.02206,0.718748914027131,14,0.0,0.0,0.0,0.0,34.0,0.7906976744186046,0
2019,1,Australian Grand Prix,GIO,Alfa Romeo Racing,14.0,89.82811904761904,0.5248079616461752,15,0.0,0.0,0.0,0.0,4.0,4.0,0
2019,1,Australian Grand Prix,RUS,Williams,19.0,90.04429166666667,0.740980580693801,16,0.0,0.0,0.0,0.0,7.0,0.16666666666666666,0
2019,1,Australian Grand Prix,KUB,Williams,20.0,90.33071428571428,1.0274031997414141,17,0.0,0.0,0.0,0.0,7.0,0.16279069767441862,0
2019,1,Australian Grand Prix,GRO,Haas F1 Team,6.0,90.3533076923077,1.0499966063348296,18,0.0,37.0,6.0,1.7619047619047619,101.0,2.3488372093023258,0
2019,1,Australian Grand Prix,RIC,Renault,12.0,90.36154166666667,1.0582305806938024,19,0.0,170.0,24.0,8.095238095238095,128.0,2.9767441860465116,0
2019,1,Australian Grand Prix,SAI,McLaren,18.0,91.1992,1.8958889140271395,20,0.0,53.0,8.0,2.5238095238095237,62.0,1.441860465116279,0
2019,2,Bahrain Grand Prix,HAM,Mercedes,3.0,96.55730000000001,-1.025427797001143,1,25.0,426.0,68.0,19.363636363636363,699.0,15.886363636363637,1
2019,2,Bahrain Grand Prix,BOT,Mercedes,4.0,96.77904081632653,-0.8036869806746267,2,18.0,273.0,46.0,12.409090909090908,724.0,16.08888888888889,1
2019,2,Bahrain Grand Prix,LEC,Ferrari,1.0,96.3776976744186,-1.2050301225825564,3,16.0,49.0,22.0,2.227272727272727,593.0,13.477272727272727,1
2019,2,Bahrain Grand Prix,VER,Red Bull Racing,5.0,96.87820408163266,-0.7045237153684951,4,12.0,264.0,48.0,12.0,434.0,9.863636363636363,1
2019,2,Bahrain Grand Prix,VET,Ferrari,2.0,96.526,-1.0567277970011588,5,10.0,332.0,38.0,15.090909090909092,609.0,13.533333333333333,1
2019,2,Bahrain Grand Prix,NOR,McLaren,10.0,97.54062499999999,-0.042102797001163594,6,8.0,0.0,0.0,0.0,62.0,1.4090909090909092,1
2019,2,Bahrain Grand Prix,RAI,Alfa Romeo Racing,9.0,97.54977083333331,-0.03295696366784284,7,6.0,255.0,19.0,11.590909090909092,4.0,2.0,1
2019,2,Bahrain Grand Prix,GAS,Red Bull Racing,13.0,97.48791489361702,-0.09481290338413828,8,4.0,29.0,0.0,1.3181818181818181,446.0,9.911111111111111,1
2019,2,Bahrain Grand Prix,ALB,Toro Rosso,12.0,97.86555319148937,0.28282539448821353,9,2.0,0.0,0.0,0.0,34.0,0.7727272727272727,1
2019,2,Bahrain Grand Prix,PER,Racing Point,14.0,97.8906170212766,0.3078892242754421,10,1.0,62.0,5.0,2.8181818181818183,54.0,2.7,1
2019,2,Bahrain Grand Prix,GIO,Alfa Romeo Racing,16.0,97.83727272727273,0.2545449302715781,11,0.0,0.0,0.0,0.0,10.0,3.3333333333333335,0
2019,2,Bahrain Grand Prix,KVY,Toro Rosso,15.0,97.68421739130436,0.10148959430320303,12,0.0,1.0,1.0,1.0,36.0,0.8,0
2019,2,Bahrain Grand Prix,MAG,Haas F1 Team,6.0,98.24823809523811,0.6655102982369527,13,0.0,64.0,11.0,2.909090909090909,101.0,2.2954545454545454,0
2019,2,Bahrain Grand Prix,STR,Racing Point,18.0,98.32619565217392,0.7434678551727671,14,0.0,8.0,2.0,0.36363636363636365,55.0,2.619047619047619,0
2019,2,Bahrain Grand Prix,RUS,Williams,19.0,98.9639411764706,1.3812133794694432,15,0.0,0.0,0.0,0.0,7.0,0.1590909090909091,0
2019,2,Bahrain Grand Prix,KUB,Williams,20.0,99.32140000000001,1.7386722029988562,16,0.0,0.0,0.0,0.0,7.0,0.15555555555555556,0
2019,2,Bahrain Grand Prix,HUL,Renault,17.0,97.51747916666666,-0.06524863033449435,17,0.0,75.0,6.0,3.409090909090909,128.0,2.909090909090909,0
2019,2,Bahrain Grand Prix,RIC,Renault,11.0,98.11445833333335,0.5317305363321907,18,0.0,170.0,24.0,7.7272727272727275,128.0,2.8444444444444446,0
2019,2,Bahrain Grand Prix,SAI,McLaren,7.0,97.6903111111111,0.10758331410994515,19,0.0,53.0,8.0,2.409090909090909,70.0,1.5555555555555556,0
2019,2,Bahrain Grand Prix,GRO,Haas F1 Team,8.0,98.53107692307692,0.9483491260757688,20,0.0,37.0,6.0,1.6818181818181819,101.0,2.2444444444444445,0
2019,3,Chinese Grand Prix,HAM,Mercedes,2.0,97.46710000000002,-1.617922946859892,1,25.0,451.0,68.0,19.608695652173914,742.0,16.130434782608695,1
2019,3,Chinese Grand Prix,BOT,Mercedes,1.0,97.59534,-1.489682946859915,2,18.0,291.0,54.0,12.652173913043478,767.0,16.319148936170212,1
2019,3,Chinese Grand Prix,VET,Ferrari,3.0,97.6508,-1.4342229468599044,3,15.0,342.0,40.0,14.869565217391305,619.0,13.456521739130435,1
2019,3,Chinese Grand Prix,VER,Red Bull Racing,5.0,97.8953,-1.1897229468599022,4,12.0,276.0,42.0,12.0,450.0,9.782608695652174,1
2019,3,Chinese Grand Prix,LEC,Ferrari,4.0,97.94417999999997,-1.1408429468599337,5,10.0,65.0,32.0,2.8260869565217392,634.0,13.48936170212766,1
2019,3,Chinese Grand Prix,GAS,Red Bull Racing,6.0,98.61687500000001,-0.4681479468599008,6,9.0,33.0,4.0,1.434782608695652,462.0,9.829787234042554,1
2019,3,Chinese Grand Prix,RIC,Renault,7.0,99.83727450980393,0.752251562944025,7,6.0,170.0,12.0,7.391304347826087,128.0,2.782608695652174,1
2019,3,Chinese Grand Prix,PER,Racing Point,12.0,99.77416326530613,0.6891403184462206,8,4.0,63.0,5.0,2.739130434782609,55.0,2.5,1
2019,3,Chinese Grand Prix,RAI,Alfa Romeo Racing,13.0,99.77463829787233,0.6896153510124208,9,2.0,261.0,10.0,11.347826086956522,10.0,2.5,1
2019,3,Chinese Grand Prix,ALB,Toro Rosso,-1.0,99.96331914893616,0.8782962020762568,10,1.0,2.0,2.0,1.0,36.0,0.782608695652174,1
2019,3,Chinese Grand Prix,GRO,Haas F1 Team,10.0,99.60276086956523,0.5177379227053223,11,0.0,37.0,2.0,1.608695652173913,101.0,2.1956521739130435,0
2019,3,Chinese Grand Prix,STR,Racing Point,16.0,99.62467441860464,0.5396514717447332,12,0.0,8.0,2.0,0.34782608695652173,59.0,2.5652173913043477,0
2019,3,Chinese Grand Prix,MAG,Haas F1 Team,9.0,99.55841463414635,0.473391687286437,13,0.0,64.0,9.0,2.782608695652174,101.0,2.148936170212766,0
2019,3,Chinese Grand Prix,SAI,McLaren,14.0,99.57826530612247,0.49324235926256677,14,0.0,53.0,8.0,2.3043478260869565,70.0,1.5217391304347827,0
2019,3,Chinese Grand Prix,GIO,Alfa Romeo Racing,-1.0,99.56512195121951,0.4800990043596016,15,0.0,0.0,0.0,0.0,12.0,2.4,0
2019,3,Chinese Grand Prix,RUS,Williams,17.0,100.28195,1.1969270531400866,16,0.0,0.0,0.0,0.0,7.0,0.15217391304347827,0
2019,3,Chinese Grand Prix,KUB,Williams,18.0,100.55964705882353,1.474624111963621,17,0.0,0.0,0.0,0.0,7.0,0.14893617021276595,0
2019,3,Chinese Grand Prix,NOR,McLaren,15.0,99.7604,0.675377053140096,18,0.0,8.0,8.0,4.0,70.0,1.4893617021276595,0
2019,3,Chinese Grand Prix,KVY,Toro Rosso,11.0,99.7315172413793,0.6464942945193854,19,0.0,1.0,1.0,0.5,37.0,0.7872340425531915,0
2019,3,Chinese Grand Prix,HUL,Renault,8.0,100.6063,1.5212770531400963,20,0.0,75.0,6.0,3.260869565217391,134.0,2.851063829787234,0
